robot_step,brain_step,brain_refresh,cle_step,Simulation_reset
0.029940366744995117,14.23258113861084,14.445839643478394,14.517725706100464
0.029257774353027344,0.09289741516113281,0.30309224128723145,0.3426806926727295
0.01973867416381836,0.0901947021484375,0.2967216968536377,0.33780646324157715
0.021539688110351562,0.0928802490234375,0.3082711696624756,0.34934425354003906
0.016391754150390625,0.10016679763793945,0.3117237091064453,0.3515157699584961
0.021824121475219727,0.10400891304016113,0.3204691410064697,0.3616797924041748
0.014486551284790039,0.10176634788513184,0.32248473167419434,0.360339879989624
0.021569490432739258,0.10263442993164062,0.314802885055542,0.3565802574157715
0.04219985008239746,0.10537052154541016,0.3212418556213379,0.36152052879333496
0.019969940185546875,0.10081839561462402,0.31244587898254395,0.35061144828796387
0.03055882453918457,0.09730267524719238,0.3124575614929199,0.3571610450744629
0.017326831817626953,0.09955430030822754,0.32269859313964844,0.36195802688598633
0.032338619232177734,0.09956169128417969,0.30907344818115234,0.3494133949279785
0.029912471771240234,0.1079554557800293,0.3245370388031006,0.36310577392578125
0.0329594612121582,0.11104559898376465,0.3225429058074951,0.3631608486175537
0.07661104202270508,0.10677433013916016,0.31970930099487305,0.35874485969543457
0.037877798080444336,0.09978055953979492,0.31467700004577637,0.3560330867767334
0.05520319938659668,0.10495638847351074,0.3180110454559326,0.357985258102417
0.0341339111328125,0.10307526588439941,0.310744047164917,0.3502693176269531
0.049407958984375,0.10249161720275879,0.31632089614868164,0.35592126846313477
0.017220497131347656,0.09689164161682129,0.3096272945404053,0.3485221862792969
0.05541801452636719,0.09879541397094727,0.3223567008972168,0.3622448444366455
0.02701568603515625,0.09915375709533691,0.3127889633178711,0.35181689262390137
0.03133416175842285,0.09732961654663086,0.3058462142944336,0.3462979793548584
0.03166365623474121,0.10330820083618164,0.30208826065063477,0.3400919437408447
0.05396223068237305,0.10629868507385254,0.32634520530700684,0.3736248016357422
0.03857874870300293,0.10593748092651367,0.31381940841674805,0.3655374050140381
0.0764472484588623,0.10782098770141602,0.31584787368774414,0.3694436550140381
0.05126070976257324,0.10588645935058594,0.30902838706970215,0.35558629035949707
0.05260157585144043,0.11030435562133789,0.31196093559265137,0.36221837997436523
0.04601311683654785,0.1115882396697998,0.3189558982849121,0.3677701950073242
0.0739741325378418,0.10439944267272949,0.30330681800842285,0.3515205383300781
0.06463050842285156,0.10237932205200195,0.31761956214904785,0.3642449378967285
0.06594276428222656,0.1112520694732666,0.3183319568634033,0.3646066188812256
0.05846452713012695,0.10318303108215332,0.31520795822143555,0.36286258697509766
0.06971216201782227,0.09999728202819824,0.29869818687438965,0.34709978103637695
0.05956697463989258,0.1048436164855957,0.3038158416748047,0.355802059173584
0.0631716251373291,0.09979844093322754,0.32314467430114746,0.37740063667297363
0.0620267391204834,0.10713863372802734,0.305971622467041,0.35604119300842285
0.05075240135192871,0.10695481300354004,0.3240227699279785,0.3713867664337158
0.05754661560058594,0.10043144226074219,0.3050220012664795,0.3575608730316162
0.05695462226867676,0.09900665283203125,0.3134324550628662,0.3644986152648926
0.04944777488708496,0.09897613525390625,0.3088972568511963,0.35691189765930176
0.05761837959289551,0.10328412055969238,0.30719494819641113,0.35560083389282227
0.0616602897644043,0.09574460983276367,0.30411720275878906,0.35416150093078613
0.049782514572143555,0.10818266868591309,0.30841541290283203,0.35723114013671875
0.05410337448120117,0.10383772850036621,0.31141209602355957,0.3630087375640869
0.05788683891296387,0.10379433631896973,0.31112170219421387,0.3588697910308838
0.05283093452453613,0.1000056266784668,0.30578064918518066,0.3547329902648926
0.04680681228637695,0.10137510299682617,0.30518054962158203,0.3542342185974121
