4.199375152587891	# exec_time
42.68092918395996	# cycle_time_0
0.17122364044189453	# cycle_time_1
0.1809399127960205	# cycle_time_2
0.16706395149230957	# cycle_time_3
0.18445968627929688	# cycle_time_4
0.1765120029449463	# cycle_time_5
0.2121438980102539	# cycle_time_6
0.18118906021118164	# cycle_time_7
0.22227239608764648	# cycle_time_8
0.18471169471740723	# cycle_time_9
0.2600066661834717	# cycle_time_10
0.20841169357299805	# cycle_time_11
0.23084688186645508	# cycle_time_12
0.17181634902954102	# cycle_time_13
0.21668624877929688	# cycle_time_14
0.22269415855407715	# cycle_time_15
0.20686721801757812	# cycle_time_16
0.31265711784362793	# cycle_time_17
0.18813443183898926	# cycle_time_18
0.18255615234375	# cycle_time_19
0.2286694049835205	# cycle_time_20
0.19658899307250977	# cycle_time_21
0.20162391662597656	# cycle_time_22
0.21098017692565918	# cycle_time_23
0.20243382453918457	# cycle_time_24
0.21188950538635254	# cycle_time_25
0.21811747550964355	# cycle_time_26
0.19290542602539062	# cycle_time_27
0.21220827102661133	# cycle_time_28
0.24077677726745605	# cycle_time_29
0.21523046493530273	# cycle_time_30
0.21770644187927246	# cycle_time_31
0.19929051399230957	# cycle_time_32
0.2037959098815918	# cycle_time_33
0.20244193077087402	# cycle_time_34
0.2171189785003662	# cycle_time_35
0.19620490074157715	# cycle_time_36
0.19986200332641602	# cycle_time_37
0.21065330505371094	# cycle_time_38
0.2037029266357422	# cycle_time_39
0.2173023223876953	# cycle_time_40
0.20906400680541992	# cycle_time_41
0.22327518463134766	# cycle_time_42
0.20757699012756348	# cycle_time_43
0.24230360984802246	# cycle_time_44
0.1794888973236084	# cycle_time_45
0.20148706436157227	# cycle_time_46
0.20811176300048828	# cycle_time_47
0.21701836585998535	# cycle_time_48
0.22031140327453613	# cycle_time_49
0.20056509971618652	# cycle_time_50
0.20584845542907715	# cycle_time_51
0.2026991844177246	# cycle_time_52
0.20101618766784668	# cycle_time_53
0.20161962509155273	# cycle_time_54
0.19653558731079102	# cycle_time_55
0.20116043090820312	# cycle_time_56
0.20356440544128418	# cycle_time_57
0.1923525333404541	# cycle_time_58
0.22334074974060059	# cycle_time_59
0.21459054946899414	# cycle_time_60
0.20965266227722168	# cycle_time_61
0.2016308307647705	# cycle_time_62
0.20140719413757324	# cycle_time_63
0.20832228660583496	# cycle_time_64
0.20660161972045898	# cycle_time_65
0.20899343490600586	# cycle_time_66
0.21722006797790527	# cycle_time_67
0.20930218696594238	# cycle_time_68
0.20834088325500488	# cycle_time_69
0.1988697052001953	# cycle_time_70
0.23169493675231934	# cycle_time_71
0.21844863891601562	# cycle_time_72
0.2259368896484375	# cycle_time_73
0.20272350311279297	# cycle_time_74
0.23376798629760742	# cycle_time_75
0.20760369300842285	# cycle_time_76
0.25882911682128906	# cycle_time_77
0.20919466018676758	# cycle_time_78
0.20066094398498535	# cycle_time_79
0.24117779731750488	# cycle_time_80
0.22246098518371582	# cycle_time_81
0.20569157600402832	# cycle_time_82
0.27909040451049805	# cycle_time_83
0.19842004776000977	# cycle_time_84
0.21628594398498535	# cycle_time_85
0.22994685173034668	# cycle_time_86
0.2217411994934082	# cycle_time_87
0.21277928352355957	# cycle_time_88
0.21312332153320312	# cycle_time_89
0.21004271507263184	# cycle_time_90
0.23616719245910645	# cycle_time_91
0.2239518165588379	# cycle_time_92
0.22805190086364746	# cycle_time_93
0.21670913696289062	# cycle_time_94
0.22722196578979492	# cycle_time_95
0.22626733779907227	# cycle_time_96
0.24602508544921875	# cycle_time_97
0.22389841079711914	# cycle_time_98
0.21194171905517578	# cycle_time_99
